INSERT INTO PACCHI VALUES
(401, 4, TO_TIMESTAMP('2020-11-09 22:31:00', 'YYYY-MM-DD HH24:MI:SS'), 59, 'Medio', 6.0, FALSE),
(1894, 38, TO_TIMESTAMP('2021-12-31 00:30:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Grande', 6.0, FALSE),
(1895, 54, TO_TIMESTAMP('2021-11-28 00:42:00', 'YYYY-MM-DD HH24:MI:SS'), 58, 'Grande', 4.5, FALSE),
(1896, 75, TO_TIMESTAMP('2022-02-07 10:56:00', 'YYYY-MM-DD HH24:MI:SS'), 49, 'Medio', 1.5, FALSE),
(1897, 10, TO_TIMESTAMP('2020-12-12 18:37:00', 'YYYY-MM-DD HH24:MI:SS'), 59, 'Grande', 6.75, TRUE),
(1898, 34, TO_TIMESTAMP('2022-08-27 16:07:00', 'YYYY-MM-DD HH24:MI:SS'), 45, 'Grande', 5.25, TRUE),
(1899, 70, TO_TIMESTAMP('2022-11-17 05:56:00', 'YYYY-MM-DD HH24:MI:SS'), 42, 'Grande', 1.5, TRUE),
(1900, 61, TO_TIMESTAMP('2020-09-30 04:01:00', 'YYYY-MM-DD HH24:MI:SS'), 53, 'Piccolo', 4.5, TRUE),
(1901, 11, TO_TIMESTAMP('2020-11-24 17:47:00', 'YYYY-MM-DD HH24:MI:SS'), 53, 'Grande', 3.0, FALSE),
(1902, 26, TO_TIMESTAMP('2022-04-27 01:16:00', 'YYYY-MM-DD HH24:MI:SS'), 53, 'Medio', 6.75, TRUE),
(1903, 15, TO_TIMESTAMP('2020-09-02 18:59:00', 'YYYY-MM-DD HH24:MI:SS'), 42, 'Piccolo', 7.5, TRUE),
(1904, 6, TO_TIMESTAMP('2022-07-17 01:47:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Piccolo', 3.75, TRUE),
(1905, 45, TO_TIMESTAMP('2022-02-02 02:28:00', 'YYYY-MM-DD HH24:MI:SS'), 57, 'Grande', 3.0, TRUE),
(1906, 58, TO_TIMESTAMP('2022-12-23 00:47:00', 'YYYY-MM-DD HH24:MI:SS'), 45, 'Medio', 3.0, FALSE),
(1907, 75, TO_TIMESTAMP('2020-09-13 04:36:00', 'YYYY-MM-DD HH24:MI:SS'), 49, 'Grande', 3.0, TRUE),
(1908, 68, TO_TIMESTAMP('2020-07-06 22:37:00', 'YYYY-MM-DD HH24:MI:SS'), 56, 'Grande', 6.75, FALSE),
(1909, 81, TO_TIMESTAMP('2022-01-16 20:05:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Medio', 2.25, FALSE),
(1910, 91, TO_TIMESTAMP('2023-02-09 10:47:00', 'YYYY-MM-DD HH24:MI:SS'), 44, 'Medio', 7.5, TRUE),
(1911, 89, TO_TIMESTAMP('2021-04-01 07:26:00', 'YYYY-MM-DD HH24:MI:SS'), 48, 'Grande', 4.5, TRUE),
(1912, 3, TO_TIMESTAMP('2020-08-17 17:13:00', 'YYYY-MM-DD HH24:MI:SS'), 45, 'Piccolo', 6.0, TRUE),
(1913, 66, TO_TIMESTAMP('2020-09-24 23:09:00', 'YYYY-MM-DD HH24:MI:SS'), 53, 'Piccolo', 6.75, TRUE),
(1914, 61, TO_TIMESTAMP('2021-07-30 04:33:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Medio', 2.25, FALSE),
(1915, 83, TO_TIMESTAMP('2022-07-26 02:25:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Grande', 0.75, TRUE),
(1916, 89, TO_TIMESTAMP('2022-05-28 06:30:00', 'YYYY-MM-DD HH24:MI:SS'), 41, 'Medio', 1.5, TRUE),
(1917, 40, TO_TIMESTAMP('2022-05-21 16:48:00', 'YYYY-MM-DD HH24:MI:SS'), 44, 'Grande', 2.25, FALSE),
(1918, 63, TO_TIMESTAMP('2021-11-16 13:40:00', 'YYYY-MM-DD HH24:MI:SS'), 50, 'Grande', 6.0, TRUE),
(1919, 38, TO_TIMESTAMP('2022-08-29 19:56:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Piccolo', 3.75, TRUE),
(1920, 20, TO_TIMESTAMP('2020-06-28 08:29:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Grande', 0.75, FALSE),
(1921, 61, TO_TIMESTAMP('2020-07-24 10:21:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Grande', 4.5, FALSE),
(1922, 81, TO_TIMESTAMP('2021-06-15 00:36:00', 'YYYY-MM-DD HH24:MI:SS'), 58, 'Grande', 6.75, FALSE),
(1923, 57, TO_TIMESTAMP('2021-04-13 14:21:00', 'YYYY-MM-DD HH24:MI:SS'), 42, 'Grande', 6.0, FALSE),
(1924, 58, TO_TIMESTAMP('2020-09-23 23:27:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Medio', 7.5, TRUE),
(1925, 99, TO_TIMESTAMP('2023-01-13 09:35:00', 'YYYY-MM-DD HH24:MI:SS'), 43, 'Medio', 7.5, TRUE),
(1926, 61, TO_TIMESTAMP('2022-03-22 09:46:00', 'YYYY-MM-DD HH24:MI:SS'), 58, 'Piccolo', 6.75, TRUE),
(1927, 33, TO_TIMESTAMP('2022-05-30 14:04:00', 'YYYY-MM-DD HH24:MI:SS'), 49, 'Medio', 6.0, FALSE),
(1928, 28, TO_TIMESTAMP('2022-09-12 15:28:00', 'YYYY-MM-DD HH24:MI:SS'), 42, 'Grande', 3.0, TRUE),
(1929, 2, TO_TIMESTAMP('2022-11-20 08:56:00', 'YYYY-MM-DD HH24:MI:SS'), 45, 'Grande', 6.75, TRUE),
(1930, 81, TO_TIMESTAMP('2022-02-04 13:23:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Piccolo', 7.5, FALSE),
(1931, 84, TO_TIMESTAMP('2022-04-19 04:44:00', 'YYYY-MM-DD HH24:MI:SS'), 57, 'Grande', 7.5, TRUE),
(1932, 62, TO_TIMESTAMP('2022-09-20 10:11:00', 'YYYY-MM-DD HH24:MI:SS'), 48, 'Grande', 3.75, FALSE),
(1933, 51, TO_TIMESTAMP('2022-02-10 14:50:00', 'YYYY-MM-DD HH24:MI:SS'), 48, 'Piccolo', 2.25, FALSE),
(1934, 67, TO_TIMESTAMP('2022-03-04 11:21:00', 'YYYY-MM-DD HH24:MI:SS'), 48, 'Grande', 5.25, FALSE),
(1935, 88, TO_TIMESTAMP('2021-03-22 03:06:00', 'YYYY-MM-DD HH24:MI:SS'), 53, 'Medio', 4.5, FALSE),
(1936, 36, TO_TIMESTAMP('2022-04-05 20:59:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Medio', 6.75, TRUE),
(1937, 44, TO_TIMESTAMP('2020-07-26 04:59:00', 'YYYY-MM-DD HH24:MI:SS'), 43, 'Medio', 1.5, FALSE),
(1938, 89, TO_TIMESTAMP('2022-08-25 08:11:00', 'YYYY-MM-DD HH24:MI:SS'), 41, 'Piccolo', 3.0, TRUE),
(1939, 44, TO_TIMESTAMP('2020-09-04 20:07:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Medio', 0.75, TRUE),
(1940, 6, TO_TIMESTAMP('2021-10-10 12:58:00', 'YYYY-MM-DD HH24:MI:SS'), 55, 'Medio', 2.25, TRUE),
(1941, 93, TO_TIMESTAMP('2022-11-12 05:59:00', 'YYYY-MM-DD HH24:MI:SS'), 43, 'Piccolo', 2.25, FALSE),
(1942, 71, TO_TIMESTAMP('2021-01-10 16:26:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Medio', 5.25, FALSE),
(1943, 13, TO_TIMESTAMP('2022-08-18 16:30:00', 'YYYY-MM-DD HH24:MI:SS'), 43, 'Piccolo', 3.75, TRUE),
(1944, 50, TO_TIMESTAMP('2021-11-26 09:13:00', 'YYYY-MM-DD HH24:MI:SS'), 41, 'Piccolo', 0.75, FALSE),
(1945, 55, TO_TIMESTAMP('2020-06-28 16:58:00', 'YYYY-MM-DD HH24:MI:SS'), 41, 'Grande', 5.25, FALSE),
(1946, 25, TO_TIMESTAMP('2020-02-13 14:31:00', 'YYYY-MM-DD HH24:MI:SS'), 50, 'Medio', 3.75, TRUE),
(1947, 43, TO_TIMESTAMP('2021-06-30 21:28:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Grande', 6.0, TRUE),
(1948, 75, TO_TIMESTAMP('2020-03-29 20:03:00', 'YYYY-MM-DD HH24:MI:SS'), 55, 'Medio', 2.25, TRUE),
(1949, 11, TO_TIMESTAMP('2022-05-06 07:45:00', 'YYYY-MM-DD HH24:MI:SS'), 45, 'Piccolo', 1.5, TRUE),
(1950, 21, TO_TIMESTAMP('2022-09-06 08:11:00', 'YYYY-MM-DD HH24:MI:SS'), 45, 'Grande', 1.5, FALSE),
(1951, 24, TO_TIMESTAMP('2021-11-28 14:13:00', 'YYYY-MM-DD HH24:MI:SS'), 44, 'Grande', 2.25, TRUE),
(1952, 54, TO_TIMESTAMP('2021-02-25 06:16:00', 'YYYY-MM-DD HH24:MI:SS'), 45, 'Piccolo', 6.0, FALSE),
(1953, 94, TO_TIMESTAMP('2021-11-26 22:02:00', 'YYYY-MM-DD HH24:MI:SS'), 48, 'Grande', 1.5, TRUE),
(1954, 69, TO_TIMESTAMP('2020-07-17 10:20:00', 'YYYY-MM-DD HH24:MI:SS'), 58, 'Piccolo', 1.5, TRUE),
(1955, 40, TO_TIMESTAMP('2022-11-18 06:52:00', 'YYYY-MM-DD HH24:MI:SS'), 55, 'Grande', 3.75, FALSE),
(1956, 73, TO_TIMESTAMP('2021-07-03 13:15:00', 'YYYY-MM-DD HH24:MI:SS'), 60, 'Medio', 1.5, TRUE),
(1957, 83, TO_TIMESTAMP('2022-04-13 07:55:00', 'YYYY-MM-DD HH24:MI:SS'), 41, 'Grande', 5.25, FALSE),
(1958, 19, TO_TIMESTAMP('2020-10-04 22:18:00', 'YYYY-MM-DD HH24:MI:SS'), 55, 'Medio', 3.75, TRUE),
(1959, 80, TO_TIMESTAMP('2022-10-15 18:31:00', 'YYYY-MM-DD HH24:MI:SS'), 60, 'Piccolo', 5.25, FALSE),
(1960, 90, TO_TIMESTAMP('2022-02-12 16:02:00', 'YYYY-MM-DD HH24:MI:SS'), 53, 'Medio', 3.75, TRUE),
(1961, 25, TO_TIMESTAMP('2021-10-24 23:15:00', 'YYYY-MM-DD HH24:MI:SS'), 56, 'Medio', 0.75, FALSE),
(1962, 90, TO_TIMESTAMP('2020-06-14 04:59:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Grande', 1.5, TRUE),
(1963, 24, TO_TIMESTAMP('2022-06-01 14:05:00', 'YYYY-MM-DD HH24:MI:SS'), 56, 'Piccolo', 5.25, FALSE),
(1964, 19, TO_TIMESTAMP('2022-02-20 00:19:00', 'YYYY-MM-DD HH24:MI:SS'), 53, 'Medio', 3.75, FALSE),
(1965, 53, TO_TIMESTAMP('2020-10-31 10:36:00', 'YYYY-MM-DD HH24:MI:SS'), 44, 'Medio', 3.75, FALSE),
(1966, 76, TO_TIMESTAMP('2020-07-08 22:06:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Piccolo', 3.0, FALSE),
(1967, 17, TO_TIMESTAMP('2022-11-13 13:25:00', 'YYYY-MM-DD HH24:MI:SS'), 57, 'Medio', 1.5, TRUE),
(1968, 93, TO_TIMESTAMP('2022-07-27 08:07:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Medio', 2.25, TRUE),
(1969, 84, TO_TIMESTAMP('2020-09-07 19:02:00', 'YYYY-MM-DD HH24:MI:SS'), 53, 'Medio', 3.75, TRUE),
(1970, 47, TO_TIMESTAMP('2020-12-08 12:10:00', 'YYYY-MM-DD HH24:MI:SS'), 41, 'Grande', 4.5, TRUE),
(1971, 76, TO_TIMESTAMP('2020-05-27 07:02:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Grande', 3.75, TRUE),
(1972, 52, TO_TIMESTAMP('2022-08-15 23:12:00', 'YYYY-MM-DD HH24:MI:SS'), 50, 'Medio', 1.5, FALSE),
(1973, 42, TO_TIMESTAMP('2021-06-19 04:32:00', 'YYYY-MM-DD HH24:MI:SS'), 60, 'Medio', 6.0, FALSE),
(1974, 68, TO_TIMESTAMP('2020-12-16 18:32:00', 'YYYY-MM-DD HH24:MI:SS'), 57, 'Piccolo', 4.5, TRUE),
(1975, 83, TO_TIMESTAMP('2022-01-13 21:06:00', 'YYYY-MM-DD HH24:MI:SS'), 41, 'Piccolo', 7.5, TRUE),
(1976, 78, TO_TIMESTAMP('2020-08-18 05:58:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Medio', 5.25, FALSE),
(1977, 66, TO_TIMESTAMP('2021-05-23 00:33:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Grande', 2.25, TRUE),
(1978, 16, TO_TIMESTAMP('2020-12-23 22:51:00', 'YYYY-MM-DD HH24:MI:SS'), 60, 'Grande', 6.0, FALSE),
(1979, 4, TO_TIMESTAMP('2022-01-07 07:47:00', 'YYYY-MM-DD HH24:MI:SS'), 41, 'Piccolo', 4.5, FALSE),
(1980, 29, TO_TIMESTAMP('2020-05-19 03:58:00', 'YYYY-MM-DD HH24:MI:SS'), 57, 'Piccolo', 1.5, TRUE),
(1981, 17, TO_TIMESTAMP('2020-10-07 19:04:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Medio', 5.25, FALSE),
(1982, 95, TO_TIMESTAMP('2022-03-20 18:21:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Medio', 3.75, TRUE),
(1983, 51, TO_TIMESTAMP('2020-06-16 11:22:00', 'YYYY-MM-DD HH24:MI:SS'), 42, 'Piccolo', 5.25, TRUE),
(1984, 59, TO_TIMESTAMP('2020-04-01 15:33:00', 'YYYY-MM-DD HH24:MI:SS'), 50, 'Piccolo', 2.25, TRUE),
(1985, 57, TO_TIMESTAMP('2021-01-16 06:20:00', 'YYYY-MM-DD HH24:MI:SS'), 50, 'Piccolo', 2.25, TRUE),
(1986, 60, TO_TIMESTAMP('2021-10-01 16:00:00', 'YYYY-MM-DD HH24:MI:SS'), 42, 'Piccolo', 5.25, TRUE),
(1987, 32, TO_TIMESTAMP('2020-06-17 12:48:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Grande', 0.75, FALSE),
(1988, 13, TO_TIMESTAMP('2020-05-14 20:31:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Piccolo', 7.5, TRUE),
(1989, 17, TO_TIMESTAMP('2021-03-20 03:49:00', 'YYYY-MM-DD HH24:MI:SS'), 49, 'Medio', 6.75, TRUE),
(1990, 36, TO_TIMESTAMP('2022-03-03 15:01:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Piccolo', 6.0, FALSE),
(1991, 54, TO_TIMESTAMP('2022-04-22 19:10:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Grande', 7.5, FALSE),
(1992, 100, TO_TIMESTAMP('2022-04-05 06:07:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Medio', 6.75, TRUE),
(1993, 51, TO_TIMESTAMP('2022-04-22 06:17:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Grande', 6.0, TRUE),
(1994, 41, TO_TIMESTAMP('2022-12-25 10:31:00', 'YYYY-MM-DD HH24:MI:SS'), 60, 'Grande', 2.25, FALSE),
(1995, 35, TO_TIMESTAMP('2021-12-02 04:10:00', 'YYYY-MM-DD HH24:MI:SS'), 44, 'Grande', 0.75, TRUE),
(1996, 35, TO_TIMESTAMP('2021-11-30 11:39:00', 'YYYY-MM-DD HH24:MI:SS'), 42, 'Medio', 4.5, FALSE),
(1997, 71, TO_TIMESTAMP('2020-10-21 17:05:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Piccolo', 6.75, TRUE),
(1998, 21, TO_TIMESTAMP('2021-12-28 01:14:00', 'YYYY-MM-DD HH24:MI:SS'), 41, 'Grande', 2.25, TRUE),
(1999, 17, TO_TIMESTAMP('2021-01-08 01:10:00', 'YYYY-MM-DD HH24:MI:SS'), 60, 'Piccolo', 5.25, FALSE),
(2000, 16, TO_TIMESTAMP('2021-04-11 14:08:00', 'YYYY-MM-DD HH24:MI:SS'), 53, 'Grande', 6.0, FALSE),
(2001, 93, TO_TIMESTAMP('2020-08-09 23:21:00', 'YYYY-MM-DD HH24:MI:SS'), 44, 'Piccolo', 3.0, FALSE),
(2002, 75, TO_TIMESTAMP('2021-03-07 17:44:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Grande', 5.25, FALSE),
(2003, 96, TO_TIMESTAMP('2020-07-11 06:36:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Medio', 6.75, FALSE),
(2004, 19, TO_TIMESTAMP('2022-02-16 08:21:00', 'YYYY-MM-DD HH24:MI:SS'), 45, 'Medio', 0.75, FALSE),
(2005, 1, TO_TIMESTAMP('2023-02-07 10:46:00', 'YYYY-MM-DD HH24:MI:SS'), 55, 'Grande', 5.25, TRUE),
(2006, 80, TO_TIMESTAMP('2022-07-12 16:32:00', 'YYYY-MM-DD HH24:MI:SS'), 45, 'Grande', 3.75, FALSE),
(2007, 6, TO_TIMESTAMP('2023-01-05 04:39:00', 'YYYY-MM-DD HH24:MI:SS'), 44, 'Piccolo', 6.0, TRUE),
(2008, 38, TO_TIMESTAMP('2021-06-03 21:40:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Piccolo', 4.5, FALSE),
(2009, 64, TO_TIMESTAMP('2020-06-20 20:44:00', 'YYYY-MM-DD HH24:MI:SS'), 55, 'Grande', 4.5, FALSE),
(2010, 65, TO_TIMESTAMP('2023-01-03 08:44:00', 'YYYY-MM-DD HH24:MI:SS'), 48, 'Medio', 7.5, FALSE),
(2011, 83, TO_TIMESTAMP('2021-05-13 13:25:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Medio', 5.25, TRUE),
(2012, 47, TO_TIMESTAMP('2021-04-09 15:42:00', 'YYYY-MM-DD HH24:MI:SS'), 45, 'Medio', 1.5, FALSE),
(2013, 33, TO_TIMESTAMP('2022-12-26 11:07:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Piccolo', 5.25, FALSE),
(2014, 11, TO_TIMESTAMP('2022-09-07 03:14:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Piccolo', 6.0, FALSE),
(2015, 8, TO_TIMESTAMP('2020-02-26 12:03:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Grande', 1.5, TRUE),
(2016, 34, TO_TIMESTAMP('2020-06-30 21:15:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Grande', 3.75, FALSE),
(2017, 17, TO_TIMESTAMP('2020-10-15 08:17:00', 'YYYY-MM-DD HH24:MI:SS'), 57, 'Grande', 0.75, TRUE),
(2018, 23, TO_TIMESTAMP('2020-06-24 10:02:00', 'YYYY-MM-DD HH24:MI:SS'), 49, 'Medio', 3.0, TRUE),
(2019, 9, TO_TIMESTAMP('2020-07-13 05:17:00', 'YYYY-MM-DD HH24:MI:SS'), 50, 'Piccolo', 1.5, TRUE),
(2020, 18, TO_TIMESTAMP('2022-09-16 22:12:00', 'YYYY-MM-DD HH24:MI:SS'), 56, 'Grande', 0.75, TRUE),
(2021, 92, TO_TIMESTAMP('2022-02-24 14:49:00', 'YYYY-MM-DD HH24:MI:SS'), 53, 'Medio', 6.0, FALSE),
(2022, 35, TO_TIMESTAMP('2022-07-09 14:49:00', 'YYYY-MM-DD HH24:MI:SS'), 59, 'Grande', 6.75, FALSE),
(2023, 88, TO_TIMESTAMP('2021-08-21 06:22:00', 'YYYY-MM-DD HH24:MI:SS'), 50, 'Medio', 5.25, FALSE),
(2024, 21, TO_TIMESTAMP('2022-04-24 10:53:00', 'YYYY-MM-DD HH24:MI:SS'), 42, 'Grande', 1.5, TRUE),
(2025, 52, TO_TIMESTAMP('2021-12-16 19:38:00', 'YYYY-MM-DD HH24:MI:SS'), 53, 'Medio', 3.75, TRUE),
(2026, 46, TO_TIMESTAMP('2021-03-23 17:51:00', 'YYYY-MM-DD HH24:MI:SS'), 58, 'Grande', 6.0, TRUE),
(2027, 33, TO_TIMESTAMP('2021-07-31 13:57:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Piccolo', 2.25, TRUE),
(2028, 91, TO_TIMESTAMP('2023-02-14 00:25:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Medio', 1.5, FALSE),
(2029, 80, TO_TIMESTAMP('2020-11-17 06:35:00', 'YYYY-MM-DD HH24:MI:SS'), 47, 'Medio', 6.0, FALSE),
(2030, 98, TO_TIMESTAMP('2022-06-03 04:43:00', 'YYYY-MM-DD HH24:MI:SS'), 43, 'Medio', 6.75, TRUE),
(2031, 5, TO_TIMESTAMP('2023-02-24 10:32:00', 'YYYY-MM-DD HH24:MI:SS'), 50, 'Medio', 5.25, TRUE),
(2032, 97, TO_TIMESTAMP('2021-08-03 05:08:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Grande', 2.25, FALSE),
(2033, 2, TO_TIMESTAMP('2021-04-13 15:12:00', 'YYYY-MM-DD HH24:MI:SS'), 47, 'Piccolo', 1.5, FALSE),
(2034, 91, TO_TIMESTAMP('2020-06-25 15:45:00', 'YYYY-MM-DD HH24:MI:SS'), 58, 'Medio', 6.0, FALSE),
(2035, 69, TO_TIMESTAMP('2020-08-22 07:02:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Grande', 4.5, TRUE),
(2036, 88, TO_TIMESTAMP('2022-06-23 20:18:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Medio', 4.5, FALSE),
(2037, 68, TO_TIMESTAMP('2021-10-28 09:54:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Piccolo', 3.0, FALSE),
(2038, 79, TO_TIMESTAMP('2021-10-27 19:28:00', 'YYYY-MM-DD HH24:MI:SS'), 57, 'Piccolo', 0.75, FALSE),
(2039, 20, TO_TIMESTAMP('2020-02-23 05:54:00', 'YYYY-MM-DD HH24:MI:SS'), 53, 'Piccolo', 6.0, TRUE),
(2040, 97, TO_TIMESTAMP('2022-11-24 05:59:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Grande', 5.25, FALSE),
(2041, 66, TO_TIMESTAMP('2022-04-08 05:23:00', 'YYYY-MM-DD HH24:MI:SS'), 45, 'Piccolo', 0.75, FALSE),
(2042, 56, TO_TIMESTAMP('2022-03-09 15:26:00', 'YYYY-MM-DD HH24:MI:SS'), 44, 'Grande', 4.5, FALSE),
(2043, 24, TO_TIMESTAMP('2021-12-11 08:06:00', 'YYYY-MM-DD HH24:MI:SS'), 53, 'Medio', 3.75, TRUE),
(2044, 72, TO_TIMESTAMP('2020-04-09 07:53:00', 'YYYY-MM-DD HH24:MI:SS'), 48, 'Medio', 7.5, TRUE),
(2045, 37, TO_TIMESTAMP('2021-08-11 12:35:00', 'YYYY-MM-DD HH24:MI:SS'), 50, 'Grande', 0.75, TRUE),
(2046, 57, TO_TIMESTAMP('2021-04-17 04:37:00', 'YYYY-MM-DD HH24:MI:SS'), 56, 'Grande', 5.25, TRUE),
(2047, 66, TO_TIMESTAMP('2020-11-06 15:38:00', 'YYYY-MM-DD HH24:MI:SS'), 50, 'Grande', 1.5, TRUE),
(2048, 66, TO_TIMESTAMP('2020-09-02 03:57:00', 'YYYY-MM-DD HH24:MI:SS'), 45, 'Grande', 4.5, TRUE),
(2049, 76, TO_TIMESTAMP('2020-05-29 16:54:00', 'YYYY-MM-DD HH24:MI:SS'), 60, 'Piccolo', 4.5, TRUE),
(2050, 15, TO_TIMESTAMP('2021-11-24 09:11:00', 'YYYY-MM-DD HH24:MI:SS'), 48, 'Medio', 3.75, FALSE),
(2051, 43, TO_TIMESTAMP('2023-01-31 16:35:00', 'YYYY-MM-DD HH24:MI:SS'), 42, 'Grande', 3.0, FALSE),
(2052, 64, TO_TIMESTAMP('2020-12-06 17:44:00', 'YYYY-MM-DD HH24:MI:SS'), 45, 'Piccolo', 4.5, FALSE),
(2053, 18, TO_TIMESTAMP('2023-01-02 23:28:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Grande', 4.5, TRUE),
(2054, 6, TO_TIMESTAMP('2021-08-14 02:51:00', 'YYYY-MM-DD HH24:MI:SS'), 53, 'Grande', 5.25, TRUE),
(2055, 88, TO_TIMESTAMP('2022-08-31 00:31:00', 'YYYY-MM-DD HH24:MI:SS'), 42, 'Piccolo', 6.75, TRUE),
(2056, 100, TO_TIMESTAMP('2022-11-12 07:26:00', 'YYYY-MM-DD HH24:MI:SS'), 55, 'Grande', 0.75, TRUE),
(2057, 82, TO_TIMESTAMP('2020-06-27 19:04:00', 'YYYY-MM-DD HH24:MI:SS'), 45, 'Piccolo', 4.5, FALSE),
(2058, 56, TO_TIMESTAMP('2022-09-04 07:12:00', 'YYYY-MM-DD HH24:MI:SS'), 45, 'Medio', 3.0, TRUE),
(2059, 51, TO_TIMESTAMP('2022-01-05 10:47:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Piccolo', 5.25, TRUE),
(2060, 76, TO_TIMESTAMP('2022-05-26 13:36:00', 'YYYY-MM-DD HH24:MI:SS'), 48, 'Grande', 6.0, TRUE),
(2061, 68, TO_TIMESTAMP('2022-07-09 04:28:00', 'YYYY-MM-DD HH24:MI:SS'), 50, 'Medio', 7.5, FALSE),
(2062, 7, TO_TIMESTAMP('2022-07-02 11:06:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Grande', 1.5, FALSE),
(2063, 35, TO_TIMESTAMP('2020-10-01 02:21:00', 'YYYY-MM-DD HH24:MI:SS'), 48, 'Medio', 7.5, TRUE),
(2064, 10, TO_TIMESTAMP('2023-03-05 06:54:00', 'YYYY-MM-DD HH24:MI:SS'), 57, 'Piccolo', 4.5, TRUE),
(2065, 16, TO_TIMESTAMP('2020-05-10 00:03:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Medio', 2.25, TRUE),
(2066, 36, TO_TIMESTAMP('2020-11-28 11:44:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Piccolo', 6.75, TRUE),
(2067, 97, TO_TIMESTAMP('2021-04-11 18:28:00', 'YYYY-MM-DD HH24:MI:SS'), 49, 'Grande', 5.25, TRUE),
(2068, 33, TO_TIMESTAMP('2021-09-07 21:35:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Medio', 4.5, TRUE),
(2069, 64, TO_TIMESTAMP('2021-04-26 17:27:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Grande', 4.5, FALSE),
(2070, 22, TO_TIMESTAMP('2023-01-16 20:00:00', 'YYYY-MM-DD HH24:MI:SS'), 42, 'Piccolo', 5.25, TRUE),
(2071, 29, TO_TIMESTAMP('2021-10-23 02:31:00', 'YYYY-MM-DD HH24:MI:SS'), 42, 'Grande', 6.0, FALSE),
(2072, 28, TO_TIMESTAMP('2021-03-24 04:03:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Piccolo', 6.0, TRUE),
(2073, 70, TO_TIMESTAMP('2021-11-30 19:44:00', 'YYYY-MM-DD HH24:MI:SS'), 41, 'Grande', 3.75, FALSE),
(2074, 74, TO_TIMESTAMP('2022-12-10 17:28:00', 'YYYY-MM-DD HH24:MI:SS'), 47, 'Medio', 3.0, FALSE),
(2075, 14, TO_TIMESTAMP('2022-05-31 04:04:00', 'YYYY-MM-DD HH24:MI:SS'), 55, 'Grande', 6.0, FALSE),
(2076, 27, TO_TIMESTAMP('2020-04-19 05:49:00', 'YYYY-MM-DD HH24:MI:SS'), 57, 'Piccolo', 2.25, TRUE),
(2077, 38, TO_TIMESTAMP('2020-04-25 00:53:00', 'YYYY-MM-DD HH24:MI:SS'), 60, 'Piccolo', 4.5, FALSE),
